,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,points,positions,slug,steals,team,total_rebounds,turnovers,year
101,25.0,4.0,13.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0,4.0,0.0,0.0,Pep Saul,0.0,8.0,18.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],saulpe01,0.0,Team.ROCHESTER_ROYALS,0.0,0.0,1950.0
102,31.0,16.0,42.0,22.0,0.0,0.0,0.0,12.0,0.0,16.0,19.0,0.0,0.0,Herm Schaefer,0.0,12.0,51.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",schaehe01,0.0,Team.MINNEAPOLIS_LAKERS,0.0,0.0,1950.0
103,24.0,11.0,66.0,31.0,0.0,0.0,0.0,4.0,0.0,24.0,26.0,0.0,0.0,Fred Schaus,0.0,9.0,74.0,[<Position.FORWARD: 'FORWARD'>],schaufr01,0.0,,0.0,0.0,1950.0
104,21.0,28.0,148.0,101.0,0.0,0.0,0.0,11.0,0.0,57.0,74.0,0.0,0.0,Dolph Schayes*,0.0,43.0,188.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",schaydo01,0.0,Team.SYRACUSE_NATIONALS,0.0,0.0,1950.0
105,27.0,3.0,17.0,10.0,0.0,0.0,0.0,3.0,0.0,5.0,7.0,0.0,0.0,Milt Schoon,0.0,6.0,17.0,[<Position.CENTER: 'CENTER'>],schoomi01,0.0,,0.0,0.0,1950.0
106,27.0,4.0,61.0,17.0,0.0,0.0,0.0,4.0,0.0,15.0,13.0,0.0,0.0,Howie Schultz,0.0,15.0,43.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],schulho01,0.0,,0.0,0.0,1950.0
107,33.0,2.0,9.0,10.0,0.0,0.0,0.0,3.0,0.0,1.0,10.0,0.0,0.0,Dick Schulz,0.0,12.0,12.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",schuldi01,0.0,,0.0,0.0,1950.0
108,27.0,3.0,27.0,11.0,0.0,0.0,0.0,2.0,0.0,13.0,11.0,0.0,0.0,Fred Scolari,0.0,6.0,37.0,[<Position.POINT_GUARD: 'POINT GUARD'>],scolafr01,0.0,,0.0,0.0,1950.0
109,27.0,3.0,16.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,George Senesky,0.0,2.0,14.0,[<Position.POINT_GUARD: 'POINT GUARD'>],senesge01,0.0,Team.PHILADELPHIA_WARRIORS,0.0,0.0,1950.0
110,22.0,34.0,93.0,28.0,0.0,0.0,0.0,11.0,0.0,27.0,24.0,0.0,0.0,Paul Seymour,0.0,32.0,78.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",seymopa01,0.0,Team.SYRACUSE_NATIONALS,0.0,0.0,1950.0
111,25.0,7.0,21.0,14.0,0.0,0.0,0.0,6.0,0.0,7.0,7.0,0.0,0.0,Carl Shaeffer,0.0,20.0,21.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",shaefca01,0.0,,0.0,0.0,1950.0
112,24.0,7.0,40.0,21.0,0.0,0.0,0.0,5.0,0.0,11.0,20.0,0.0,0.0,Connie Simmons,0.0,21.0,42.0,"[<Position.CENTER: 'CENTER'>, <Position.FORWARD: 'FORWARD'>]",simmoco01,0.0,Team.NEW_YORK_KNICKS,0.0,0.0,1950.0
113,29.0,3.0,20.0,16.0,0.0,0.0,0.0,3.0,0.0,10.0,12.0,0.0,0.0,Chips Sobek,0.0,15.0,32.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",sobekch01,0.0,,0.0,0.0,1950.0
114,25.0,1.0,22.0,10.0,0.0,0.0,0.0,2.0,0.0,9.0,5.0,0.0,0.0,Odie Spears,0.0,11.0,23.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],spearod01,0.0,,0.0,0.0,1950.0
115,28.0,10.0,48.0,30.0,0.0,0.0,0.0,8.0,0.0,14.0,23.0,0.0,0.0,Ed Stanczak,0.0,26.0,51.0,[<Position.FORWARD: 'FORWARD'>],stanced01,0.0,,0.0,0.0,1950.0
116,26.0,8.0,31.0,24.0,0.0,0.0,0.0,3.0,0.0,6.0,19.0,0.0,0.0,Mike Todorovich,0.0,14.0,31.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",todormi01,0.0,,0.0,0.0,1950.0
117,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Butch van Breda Kolff,0.0,2.0,0.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",vanbrbu01,0.0,Team.NEW_YORK_KNICKS,0.0,0.0,1950.0
118,26.0,9.0,31.0,10.0,0.0,0.0,0.0,3.0,0.0,7.0,5.0,0.0,0.0,Gene Vance,0.0,17.0,19.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",vancege01,0.0,,0.0,0.0,1950.0
119,21.0,3.0,26.0,16.0,0.0,0.0,0.0,4.0,0.0,9.0,14.0,0.0,0.0,Ernie Vandeweghe,0.0,16.0,32.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",vandeer01,0.0,Team.NEW_YORK_KNICKS,0.0,0.0,1950.0
120,30.0,8.0,25.0,10.0,0.0,0.0,0.0,4.0,0.0,11.0,8.0,0.0,0.0,Clint Wager,0.0,22.0,30.0,"[<Position.CENTER: 'CENTER'>, <Position.FORWARD: 'FORWARD'>]",wagercl01,0.0,,0.0,0.0,1950.0
121,22.0,8.0,41.0,19.0,0.0,0.0,0.0,6.0,0.0,12.0,9.0,0.0,0.0,Paul Walther,0.0,17.0,33.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],walthpa01,0.0,,0.0,0.0,1950.0
122,28.0,4.0,17.0,13.0,0.0,0.0,0.0,2.0,0.0,8.0,11.0,0.0,0.0,Bobby Wanzer*,0.0,7.0,27.0,[<Position.GUARD: 'GUARD'>],wanzebo01,0.0,Team.ROCHESTER_ROYALS,0.0,0.0,1950.0
123,23.0,0.0,9.0,8.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,Murray Wier,0.0,4.0,10.0,[<Position.GUARD: 'GUARD'>],wiermu01,0.0,,0.0,0.0,1950.0
124,24.0,6.0,32.0,18.0,0.0,0.0,0.0,2.0,0.0,15.0,15.0,0.0,0.0,Max Zaslofsky,0.0,7.0,45.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],zasloma01,0.0,,0.0,0.0,1950.0
125,22.0,3.0,27.0,16.0,0.0,0.0,0.0,2.0,0.0,14.0,13.0,0.0,0.0,Paul Arizin*,0.0,10.0,41.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],arizipa01,0.0,Team.PHILADELPHIA_WARRIORS,20.0,0.0,1951.0
126,32.0,5.0,19.0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,Curly Armstrong,0.0,8.0,15.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",armstcu01,0.0,,7.0,0.0,1951.0
127,30.0,10.0,19.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,Cliff Barker,0.0,10.0,8.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],barkecl01,0.0,,15.0,0.0,1951.0
128,26.0,12.0,35.0,10.0,0.0,0.0,0.0,3.0,0.0,13.0,8.0,0.0,0.0,Leo Barnhorst,0.0,7.0,34.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],barnhle01,0.0,,9.0,0.0,1951.0
129,23.0,13.0,61.0,17.0,0.0,0.0,0.0,3.0,0.0,27.0,12.0,0.0,0.0,Ralph Beard,0.0,6.0,66.0,[<Position.GUARD: 'GUARD'>],beardra01,0.0,,12.0,0.0,1951.0
130,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nelson Bobb,0.0,2.0,0.0,[<Position.POINT_GUARD: 'POINT GUARD'>],bobbne01,0.0,Team.PHILADELPHIA_WARRIORS,0.0,0.0,1951.0
131,23.0,37.0,193.0,56.0,0.0,0.0,0.0,14.0,0.0,83.0,51.0,0.0,0.0,Vince Boryla,0.0,42.0,217.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],borylvi01,0.0,Team.NEW_YORK_KNICKS,52.0,0.0,1951.0
132,23.0,20.0,48.0,28.0,0.0,0.0,0.0,14.0,0.0,20.0,21.0,0.0,0.0,Bill Calhoun,0.0,19.0,61.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],calhobi01,0.0,Team.ROCHESTER_ROYALS,41.0,0.0,1951.0
133,33.0,38.0,56.0,50.0,0.0,0.0,0.0,7.0,0.0,17.0,44.0,0.0,0.0,Al Cervi*,0.0,31.0,78.0,[<Position.POINT_GUARD: 'POINT GUARD'>],cervial01,0.0,Team.SYRACUSE_NATIONALS,33.0,0.0,1951.0
134,25.0,9.0,23.0,8.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,Leroy Chollet,0.0,16.0,13.0,[<Position.FORWARD: 'FORWARD'>],chollle01,0.0,Team.SYRACUSE_NATIONALS,16.0,0.0,1951.0
135,28.0,46.0,118.0,46.0,0.0,0.0,0.0,14.0,0.0,41.0,18.0,0.0,0.0,Nat Clifton*,0.0,62.0,100.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],cliftna01,0.0,Team.NEW_YORK_KNICKS,137.0,0.0,1951.0
136,29.0,5.0,8.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,Bill Closs,0.0,5.0,7.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],clossbi01,0.0,Team.PHILADELPHIA_WARRIORS,8.0,0.0,1951.0
137,26.0,66.0,139.0,41.0,0.0,0.0,0.0,14.0,0.0,55.0,30.0,0.0,0.0,Jack Coleman,0.0,49.0,140.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],colemja01,0.0,Team.ROCHESTER_ROYALS,179.0,0.0,1951.0
138,24.0,3.0,12.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,Chuck Cooper*,0.0,8.0,10.0,[<Position.FORWARD: 'FORWARD'>],coopech01,0.0,Team.BOSTON_CELTICS,13.0,0.0,1951.0
139,22.0,12.0,42.0,12.0,0.0,0.0,0.0,2.0,0.0,9.0,10.0,0.0,0.0,Bob Cousy*,0.0,8.0,28.0,[<Position.POINT_GUARD: 'POINT GUARD'>],cousybo01,0.0,Team.BOSTON_CELTICS,15.0,0.0,1951.0
140,31.0,75.0,234.0,80.0,0.0,0.0,0.0,14.0,0.0,79.0,64.0,0.0,0.0,Bob Davies*,0.0,45.0,222.0,[<Position.POINT_GUARD: 'POINT GUARD'>],daviebo01,0.0,Team.ROCHESTER_ROYALS,43.0,0.0,1951.0
141,24.0,2.0,9.0,12.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0,0.0,Bob Donham,0.0,9.0,13.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],donhabo01,0.0,Team.BOSTON_CELTICS,8.0,0.0,1951.0
142,25.0,16.0,36.0,18.0,0.0,0.0,0.0,7.0,0.0,12.0,17.0,0.0,0.0,Arnie Ferrin,0.0,21.0,41.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",ferriar01,0.0,Team.MINNEAPOLIS_LAKERS,33.0,0.0,1951.0
143,22.0,5.0,45.0,10.0,0.0,0.0,0.0,3.0,0.0,14.0,8.0,0.0,0.0,Larry Foust,0.0,5.0,36.0,[<Position.CENTER: 'CENTER'>],foustla01,0.0,,37.0,0.0,1951.0
144,29.0,1.0,49.0,27.0,0.0,0.0,0.0,2.0,0.0,16.0,20.0,0.0,0.0,Joe Fulks*,0.0,9.0,52.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],fulksjo01,0.0,Team.PHILADELPHIA_WARRIORS,16.0,0.0,1951.0
145,28.0,18.0,72.0,14.0,0.0,0.0,0.0,7.0,0.0,27.0,9.0,0.0,0.0,Bill Gabor,0.0,24.0,63.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],gaborbi01,0.0,Team.SYRACUSE_NATIONALS,20.0,0.0,1951.0
146,23.0,26.0,140.0,87.0,0.0,0.0,0.0,14.0,0.0,49.0,67.0,0.0,0.0,Harry Gallatin*,0.0,57.0,165.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",gallaha01,0.0,Team.NEW_YORK_KNICKS,163.0,0.0,1951.0
147,25.0,0.0,8.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,0.0,Vern Gardner,0.0,8.0,11.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],gardnve01,0.0,Team.PHILADELPHIA_WARRIORS,4.0,0.0,1951.0
148,23.0,0.0,11.0,3.0,0.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,0.0,Bud Grant,0.0,12.0,11.0,[<Position.FORWARD: 'FORWARD'>],grantbu01,0.0,Team.MINNEAPOLIS_LAKERS,5.0,0.0,1951.0
149,24.0,2.0,73.0,33.0,0.0,0.0,0.0,3.0,0.0,36.0,25.0,0.0,0.0,Alex Groza,0.0,14.0,97.0,[<Position.CENTER: 'CENTER'>],grozaal01,0.0,,42.0,0.0,1951.0
150,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Bruce Hale,0.0,0.0,0.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",halebr01,0.0,,0.0,0.0,1951.0
151,27.0,17.0,39.0,10.0,0.0,0.0,0.0,7.0,0.0,17.0,8.0,0.0,0.0,Alex Hannum*,0.0,37.0,42.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],hannual01,0.0,Team.SYRACUSE_NATIONALS,47.0,0.0,1951.0
152,23.0,2.0,10.0,7.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,0.0,0.0,Bob Harris,0.0,4.0,7.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",harribo01,0.0,Team.BOSTON_CELTICS,4.0,0.0,1951.0
153,23.0,19.0,52.0,8.0,0.0,0.0,0.0,7.0,0.0,24.0,6.0,0.0,0.0,Bob Harrison,0.0,30.0,54.0,[<Position.GUARD: 'GUARD'>],harribo02,0.0,Team.MINNEAPOLIS_LAKERS,27.0,0.0,1951.0
154,27.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Kleggie Hermsen,0.0,6.0,2.0,"[<Position.CENTER: 'CENTER'>, <Position.FORWARD: 'FORWARD'>]",hermskl01,0.0,Team.BOSTON_CELTICS,3.0,0.0,1951.0
155,28.0,3.0,13.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,Sonny Hertzberg,0.0,8.0,10.0,[<Position.GUARD: 'GUARD'>],hertzso01,0.0,Team.BOSTON_CELTICS,2.0,0.0,1951.0
156,25.0,11.0,36.0,4.0,0.0,0.0,0.0,3.0,0.0,17.0,1.0,0.0,0.0,Joe Holland,0.0,10.0,35.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],hollajo01,0.0,,12.0,0.0,1951.0
157,30.0,20.0,76.0,34.0,0.0,0.0,0.0,14.0,0.0,31.0,23.0,0.0,0.0,Red Holzman*,0.0,14.0,85.0,[<Position.POINT_GUARD: 'POINT GUARD'>],holzmre01,0.0,Team.ROCHESTER_ROYALS,19.0,0.0,1951.0
158,22.0,1.0,3.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,Joe Hutton,0.0,5.0,2.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],huttojo01,0.0,Team.MINNEAPOLIS_LAKERS,3.0,0.0,1951.0
159,30.0,6.0,20.0,11.0,0.0,0.0,0.0,7.0,0.0,6.0,8.0,0.0,0.0,Tony Jaros,0.0,11.0,20.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",jarosto01,0.0,Team.MINNEAPOLIS_LAKERS,7.0,0.0,1951.0
160,30.0,40.0,107.0,78.0,0.0,0.0,0.0,14.0,0.0,48.0,61.0,0.0,0.0,Arnie Johnson,0.0,68.0,157.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],johnsar01,0.0,Team.ROCHESTER_ROYALS,126.0,0.0,1951.0
161,29.0,7.0,32.0,2.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,0.0,Ralph Johnson,0.0,17.0,25.0,[<Position.POINT_GUARD: 'POINT GUARD'>],johnsra01,0.0,,7.0,0.0,1951.0
162,25.0,7.0,43.0,22.0,0.0,0.0,0.0,7.0,0.0,18.0,14.0,0.0,0.0,Noble Jorgensen,0.0,19.0,50.0,[<Position.CENTER: 'CENTER'>],jorgeno01,0.0,Team.SYRACUSE_NATIONALS,21.0,0.0,1951.0
163,22.0,2.0,18.0,3.0,0.0,0.0,0.0,8.0,0.0,6.0,1.0,0.0,0.0,George Kaftan,0.0,7.0,13.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],kaftage01,0.0,Team.NEW_YORK_KNICKS,6.0,0.0,1951.0
164,26.0,10.0,26.0,10.0,0.0,0.0,0.0,3.0,0.0,9.0,5.0,0.0,0.0,Jack Kerris,0.0,15.0,23.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],kerrija01,0.0,,20.0,0.0,1951.0
165,25.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,Duane Klueh,0.0,3.0,2.0,[<Position.GUARD: 'GUARD'>],kluehdu01,0.0,,3.0,0.0,1951.0
166,25.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,Frank Kudelka,0.0,3.0,4.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",kudelfr01,0.0,Team.BOSTON_CELTICS,5.0,0.0,1951.0
167,24.0,1.0,5.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,Tony Lavelli,0.0,2.0,4.0,[<Position.FORWARD: 'FORWARD'>],lavelto01,0.0,Team.NEW_YORK_KNICKS,1.0,0.0,1951.0
168,24.0,4.0,7.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,Bob Lavoy,0.0,6.0,3.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],lavoybo01,0.0,,6.0,0.0,1951.0
169,23.0,2.0,7.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,Ed Leede,0.0,3.0,3.0,"[<Position.FORWARD: 'FORWARD'>, <Position.GUARD: 'GUARD'>]",leedeed01,0.0,Team.BOSTON_CELTICS,0.0,0.0,1951.0
170,25.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,Ron Livingstone,0.0,1.0,4.0,[<Position.CENTER: 'CENTER'>],livinro01,0.0,Team.PHILADELPHIA_WARRIORS,2.0,0.0,1951.0
171,21.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,Don Lofgran,0.0,3.0,5.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",lofgrdo01,0.0,,1.0,0.0,1951.0
172,27.0,23.0,67.0,23.0,0.0,0.0,0.0,13.0,0.0,24.0,20.0,0.0,0.0,Ray Lumpp,0.0,40.0,68.0,[<Position.GUARD: 'GUARD'>],lumppra01,0.0,Team.NEW_YORK_KNICKS,20.0,0.0,1951.0
173,22.0,8.0,36.0,16.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,0.0,0.0,Ed Macauley*,0.0,4.0,44.0,"[<Position.CENTER: 'CENTER'>, <Position.FORWARD: 'FORWARD'>]",macaued01,0.0,Team.BOSTON_CELTICS,18.0,0.0,1951.0
174,28.0,4.0,13.0,3.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,0.0,0.0,Johnny Macknowski,0.0,5.0,13.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",macknjo01,0.0,Team.SYRACUSE_NATIONALS,7.0,0.0,1951.0
175,28.0,9.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,John Mahnken,0.0,11.0,4.0,[<Position.CENTER: 'CENTER'>],mahnkjo01,0.0,,11.0,0.0,1951.0
176,25.0,25.0,51.0,27.0,0.0,0.0,0.0,7.0,0.0,18.0,14.0,0.0,0.0,Slater Martin*,0.0,20.0,50.0,[<Position.POINT_GUARD: 'POINT GUARD'>],martisl01,0.0,Team.MINNEAPOLIS_LAKERS,42.0,0.0,1951.0
177,25.0,78.0,80.0,53.0,0.0,0.0,0.0,14.0,0.0,25.0,24.0,0.0,0.0,Dick McGuire*,0.0,50.0,74.0,[<Position.POINT_GUARD: 'POINT GUARD'>],mcguidi01,0.0,Team.NEW_YORK_KNICKS,83.0,0.0,1951.0
178,32.0,8.0,25.0,5.0,0.0,0.0,0.0,2.0,0.0,11.0,4.0,0.0,0.0,Bones McKinney,0.0,9.0,26.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mckinbo01,0.0,Team.BOSTON_CELTICS,10.0,0.0,1951.0
179,24.0,9.0,41.0,12.0,0.0,0.0,0.0,13.0,0.0,12.0,9.0,0.0,0.0,Joe McNamee,0.0,26.0,33.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],mcnamjo01,0.0,Team.ROCHESTER_ROYALS,35.0,0.0,1951.0
180,28.0,3.0,29.0,4.0,0.0,0.0,0.0,3.0,0.0,12.0,2.0,0.0,0.0,Dick Mehen,0.0,9.0,26.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],mehendi01,0.0,,14.0,0.0,1951.0
181,25.0,3.0,26.0,11.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0,0.0,Ed Mikan,0.0,6.0,22.0,[<Position.CENTER: 'CENTER'>],mikaned01,0.0,Team.PHILADELPHIA_WARRIORS,21.0,0.0,1951.0
182,26.0,9.0,152.0,55.0,0.0,0.0,0.0,7.0,0.0,62.0,44.0,0.0,0.0,George Mikan*,0.0,25.0,168.0,[<Position.CENTER: 'CENTER'>],mikange01,0.0,Team.MINNEAPOLIS_LAKERS,74.0,0.0,1951.0
183,22.0,17.0,96.0,47.0,0.0,0.0,0.0,7.0,0.0,39.0,31.0,0.0,0.0,Vern Mikkelsen*,0.0,35.0,109.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],mikkeve01,0.0,Team.MINNEAPOLIS_LAKERS,67.0,0.0,1951.0
184,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Leo Mogus,0.0,0.0,0.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",mogusle01,0.0,Team.PHILADELPHIA_WARRIORS,0.0,0.0,1951.0
185,22.0,10.0,48.0,5.0,0.0,0.0,0.0,3.0,0.0,11.0,4.0,0.0,0.0,Ken Murray,0.0,7.0,26.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],murrake01,0.0,,14.0,0.0,1951.0
186,26.0,1.0,18.0,7.0,0.0,0.0,0.0,9.0,0.0,7.0,5.0,0.0,0.0,Paul Noel,0.0,11.0,19.0,[<Position.FORWARD: 'FORWARD'>],noelpa01,0.0,Team.ROCHESTER_ROYALS,9.0,0.0,1951.0
187,25.0,1.0,7.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,Kevin O'Shea,0.0,8.0,5.0,[<Position.GUARD: 'GUARD'>],osheake01,0.0,Team.MINNEAPOLIS_LAKERS,5.0,0.0,1951.0
188,27.0,5.0,16.0,10.0,0.0,0.0,0.0,3.0,0.0,6.0,5.0,0.0,0.0,John Oldham,0.0,13.0,17.0,[<Position.GUARD: 'GUARD'>],oldhajo01,0.0,,5.0,0.0,1951.0
189,29.0,8.0,26.0,16.0,0.0,0.0,0.0,3.0,0.0,8.0,13.0,0.0,0.0,Don Otten,0.0,15.0,29.0,[<Position.CENTER: 'CENTER'>],ottendo01,0.0,,19.0,0.0,1951.0
190,28.0,14.0,15.0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,0.0,0.0,Andy Phillip*,0.0,9.0,15.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",phillan01,0.0,Team.PHILADELPHIA_WARRIORS,15.0,0.0,1951.0
191,28.0,27.0,108.0,30.0,0.0,0.0,0.0,7.0,0.0,35.0,25.0,0.0,0.0,Jim Pollard*,0.0,27.0,95.0,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],pollaji01,0.0,Team.MINNEAPOLIS_LAKERS,62.0,0.0,1951.0
192,28.0,14.0,59.0,55.0,0.0,0.0,0.0,7.0,0.0,28.0,41.0,0.0,0.0,George Ratkovicz,0.0,33.0,97.0,[<Position.POWER_FORWARD: 'POWER FORWARD'>],ratkoge01,0.0,Team.SYRACUSE_NATIONALS,63.0,0.0,1951.0
193,26.0,33.0,239.0,135.0,0.0,0.0,0.0,14.0,0.0,93.0,87.0,0.0,0.0,Arnie Risen*,0.0,59.0,273.0,[<Position.CENTER: 'CENTER'>],risenar01,0.0,Team.ROCHESTER_ROYALS,196.0,0.0,1951.0
194,26.0,0.0,5.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,Tex Ritter,0.0,5.0,3.0,"[<Position.GUARD: 'GUARD'>, <Position.FORWARD: 'FORWARD'>]",rittete01,0.0,Team.NEW_YORK_KNICKS,2.0,0.0,1951.0
195,26.0,6.0,12.0,2.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,Pep Saul,0.0,2.0,9.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],saulpe01,0.0,Team.ROCHESTER_ROYALS,3.0,0.0,1951.0
196,25.0,10.0,44.0,11.0,0.0,0.0,0.0,3.0,0.0,17.0,9.0,0.0,0.0,Fred Schaus,0.0,10.0,43.0,[<Position.FORWARD: 'FORWARD'>],schaufr01,0.0,,16.0,0.0,1951.0
197,22.0,20.0,105.0,64.0,0.0,0.0,0.0,7.0,0.0,47.0,49.0,0.0,0.0,Dolph Schayes*,0.0,28.0,143.0,"[<Position.FORWARD: 'FORWARD'>, <Position.CENTER: 'CENTER'>]",schaydo01,0.0,Team.SYRACUSE_NATIONALS,102.0,0.0,1951.0
198,28.0,16.0,93.0,27.0,0.0,0.0,0.0,7.0,0.0,33.0,22.0,0.0,0.0,Fred Scolari,0.0,23.0,88.0,[<Position.POINT_GUARD: 'POINT GUARD'>],scolafr01,0.0,Team.SYRACUSE_NATIONALS,41.0,0.0,1951.0
199,28.0,15.0,22.0,9.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,George Senesky,0.0,6.0,15.0,[<Position.POINT_GUARD: 'POINT GUARD'>],senesge01,0.0,Team.PHILADELPHIA_WARRIORS,7.0,0.0,1951.0
